EID,BTEID,IFHOME,BTBL,BTYEAR,BTENDYEAR,TZ_CNT,TZ_INHOME_CNT,TZ_OUTHOME_CNT,TZ_INHOME_RATE,TZ_OUTHOME_RATE,TZ_CLOSE_CNT,TZ_OPEN_CNT,TZ_CLOSE_RATE,TZ_OPEN_RATE,TZ_BTBL_AVG,IS_TZ_ACTIVE,TZ_QY_FIRST_TIME,TZ_QY_END_TIME,TZ_FIRST_CLOSE_TIME
319859,[725633 701261 659187 656030],[1 0 1 1],[ 0.5  0.1  0.6  1. ],[1997 2001 2004 2009],[ 2018.  2018.  2012.  2011.],4,3,1,0.75,0.25,2,2,0.5,0.5,0.55,1,1997-01,2009-01,2018-01
156019,[78726],[1],[ 0.99],[2001],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.99,1,2001-01,2001-01,2018-01
254326,[715495 179321],[1 1],[ 1.     0.333],[1994 2012],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.6665,1,1994-01,2012-01,2018-01
57719,[688212],[1],[ 0.333],[2001],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.33299999999999996,1,2001-01,2001-01,2018-01
24951,[719223],[0],[ 1.],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2015-01,2015-01,2018-01
254329,[654403],[1],[ 0.111],[2007],[ 2013.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.111,1,2007-01,2007-01,2013-01
418171,[731829 641622],[0 0],[ 1.    0.75],[2010 2012],[ 2011.  2018.],2,0,2,0.0,1.0,1,1,0.5,0.5,0.875,1,2010-01,2012-01,2011-01
123260,[667336],[1],[ 1.],[2009],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2009-01,2009-01,2018-01
57725,[676356 674906 662878  33876 660257 193362],[0 0 1 1 0 1],[ 0.6  0.7  0.5  0.7  0.7  0.7],[2008 2009 2012 2012 2013 2014],[ 2018.  2018.  2018.  2018.  2018.  2018.],6,3,3,0.5,0.5,0,6,0.0,1.0,0.65,1,2008-01,2014-01,2018-01
516478,[673157],[1],[ 0.35],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.35,1,2013-01,2013-01,2018-01
254335,[705229 629764],[0 0],[ 0.438  1.   ],[2007 2013],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.719,1,2007-01,2013-01,2018-01
418175,[91439   556],[1 1],[ 0.5  0.5],[2010 2010],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.5,1,2010-01,2010-01,2018-01
483713,[687352],[1],[ 0.5],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2010-01,2010-01,2018-01
418178,[709914],[1],[ 1.],[2003],[ 2011.],1,1,0,1.0,0.0,1,0,1.0,0.0,1.0,1,2003-01,2003-01,2011-01
188803,[683948],[1],[ 1.],[2006],[ 2008.],1,1,0,1.0,0.0,1,0,1.0,0.0,1.0,1,2006-01,2006-01,2008-01
156036,[709248],[0],[ 0.161],[2004],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.161,1,2004-01,2004-01,2018-01
450944,[738981 717026],[0 0],[ 0.013  0.172],[2013 2013],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.0925,1,2013-01,2013-01,2018-01
418182,"[698216 678846 721014 503946 275953 503697 688593 677247 630218 207937
 636797 724044 416280]",[1 1 1 1 1 1 1 1 1 1 1 1 1],"[ 1.     1.     1.     1.     1.     0.8    0.673  0.8    0.5    0.35   0.2
  0.51   0.5  ]",[1952 1956 1990 1993 1995 2001 2002 2002 2002 2002 2003 2005 2014],"[ 2018.  2018.  2018.  2018.  2018.  2018.  2009.  2018.  2018.  2018.
  2006.  2018.  2018.]",13,13,0,1.0,0.0,2,11,0.15384615384615385,0.8461538461538461,0.7179230769230768,1,1952-01,2014-01,2018-01
352647,[645557],[1],[ 0.25],[1996],[ 2011.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.25,1,1996-01,1996-01,2011-01
90502,[698036],[1],[ 0.36],[2005],[ 2012.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.36,1,2005-01,2005-01,2012-01
57737,"[725748 376010 658284 693411 638231 627489 730899 658083 387744 677932
 661317 639738 632688 698081 626514 412216]",[1 1 1 1 1 1 1 1 1 0 0 0 1 1 0 1],"[ 1.    1.    1.    1.    1.    1.    1.    1.    1.    1.    1.    0.7   1.
  0.55  1.    0.8 ]","[1997 1999 2001 2002 2003 2003 2004 2009 2011 2012 2012 2012 2012 2014 2014
 2015]","[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2018.  2018.  2018.  2018.  2018.]",16,12,4,0.75,0.25,0,16,0.0,1.0,0.940625,1,1997-01,2015-01,2018-01
24966,[710812],[1],[ 0.35],[2008],[ 2011.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.35,1,2008-01,2008-01,2011-01
385419,[708574 692860 674767 631251 113386],[1 1 1 1 1],[ 0.5  0.5  0.5  0.5  0.5],[2014 2014 2014 2014 2014],[ 2018.  2018.  2018.  2018.  2018.],5,5,0,1.0,0.0,0,5,0.0,1.0,0.5,1,2014-01,2014-01,2018-01
516492,[184512 632475 256714 188547],[1 0 1 1],[ 0.6    1.     0.8    0.999],[2010 2015 2015 2015],[ 2018.  2018.  2018.  2018.],4,3,1,0.75,0.25,0,4,0.0,1.0,0.8497500000000001,1,2010-01,2015-01,2018-01
221581,[680977],[1],[ 0.3],[2002],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.3,1,2002-01,2002-01,2018-01
156045,[636367],[0],[ 0.4],[2004],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.4,1,2004-01,2004-01,2018-01
188816,[716834],[0],[ 0.03],[2011],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.03,1,2011-01,2011-01,2018-01
450963,[725206],[1],[ 0.167],[1995],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.16699999999999998,1,1995-01,1995-01,2018-01
385427,[720115 473545],[1 1],[ 0.25  0.07],[2002 2002],[ 2010.  2018.],2,2,0,1.0,0.0,1,1,0.5,0.5,0.16,1,2002-01,2002-01,2010-01
221590,[706131],[1],[ 0.35],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.35,1,2014-01,2014-01,2018-01
352665,[737872],[1],[ 0.58],[2006],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.58,1,2006-01,2006-01,2018-01
90521,[627856 200576 677139 668802  30381  23827 700859 679376 667517 144463],[0 1 1 0 1 1 1 0 0 1],[ 0.18   0.039  0.2    0.1    0.043  0.045  0.028  0.057  0.027  0.09 ],[2009 2013 2014 2014 2014 2014 2015 2015 2015 2015],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.],10,6,4,0.6,0.4,0,10,0.0,1.0,0.0809,1,2009-01,2015-01,2018-01
254370,[676711],[0],[ 0.4],[2005],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.4,1,2005-01,2005-01,2018-01
156066,[714546],[1],[ 0.5],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2013-01,2013-01,2018-01
156067,[702964],[1],[ 0.3],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.3,1,2014-01,2014-01,2018-01
450982,[436965 676870 709300],[1 1 1],[ 1.     0.988  0.8  ],[1993 1996 1999],[ 2018.  2018.  2018.],3,3,0,1.0,0.0,0,3,0.0,1.0,0.9293333333333335,1,1993-01,1999-01,2018-01
385446,[647985],[0],[ 0.778],[2002],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.778,1,2002-01,2002-01,2018-01
25001,[706764],[0],[ 0.013],[2012],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.013000000000000001,1,2012-01,2012-01,2018-01
516522,"[693600 639205 653646 636783 375802 714875  10483 660731 732444 683365
 648407 674939 734358 703665 695631]",[0 1 1 1 1 1 1 0 0 0 0 0 1 0 0],"[ 0.08   0.8    0.35   0.003  0.25   0.65   1.     0.65   1.     0.35
  0.716  0.5    0.167  0.5    0.015]",[1993 2001 2005 2005 2006 2007 2007 2008 2009 2009 2009 2011 2012 2013 2014],"[ 2018.  2007.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.  2015.  2018.  2018.  2018.]",15,7,8,0.4666666666666667,0.5333333333333333,2,13,0.13333333333333333,0.8666666666666667,0.4687333333333333,1,1993-01,2014-01,2018-01
123306,[666047 716502],[1 1],[ 1.  1.],[2008 2012],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,1.0,1,2008-01,2012-01,2018-01
221610,[717774 421923],[0 1],[ 0.2   0.49],[2010 2013],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.345,1,2010-01,2013-01,2018-01
188844,[647907 195391],[0 1],[ 1.   0.5],[2011 2012],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.75,1,2011-01,2012-01,2018-01
57774,[719332],[1],[ 1.],[1997],[ 2007.],1,1,0,1.0,0.0,1,0,1.0,0.0,1.0,1,1997-01,1997-01,2007-01
352687,[667180],[1],[ 0.686],[1992],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.6859999999999999,1,1992-01,1992-01,2018-01
188848,[336853  73414 386589],[1 1 1],[ 1.  1.  1.],[2004 2004 2007],[ 2018.  2018.  2018.],3,3,0,1.0,0.0,0,3,0.0,1.0,1.0,1,2004-01,2007-01,2018-01
156081,[642880 684111],[1 0],[ 0.415  0.49 ],[1992 2012],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.4525,1,1992-01,2012-01,2018-01
385454,[629423],[0],[ 1.],[2006],[ 2009.],1,0,1,0.0,1.0,1,0,1.0,0.0,1.0,1,2006-01,2006-01,2009-01
188847,[677903 638471 636720   2925 730889 712794 717843],[0 0 0 1 0 0 0],[ 0.3    0.55   0.286  0.75   1.     0.4    1.   ],[2007 2007 2010 2010 2012 2012 2014],[ 2008.  2009.  2018.  2018.  2018.  2018.  2018.],7,1,6,0.14285714285714285,0.8571428571428571,2,5,0.2857142857142857,0.7142857142857143,0.6122857142857142,1,2007-01,2014-01,2008-01
287162,[392919],[1],[ 0.333],[2003],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.33299999999999996,1,2003-01,2003-01,2018-01
156091,[414464 113188 427344 172716 647224  21271 712943 737809 626772 732819],[1 1 1 1 1 1 1 1 1 1],[ 0.5   1.    1.    1.    1.    0.5   1.    1.    1.    0.48],[1980 1993 1994 1996 2000 2000 2002 2003 2003 2014],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.],10,10,0,1.0,0.0,0,10,0.0,1.0,0.8480000000000001,1,1980-01,2014-01,2018-01
451005,[104908],[1],[ 0.5],[2006],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.5,1,2006-01,2006-01,2018-01
516542,[711770 734647 683633 668950 635889 521232],[1 0 1 0 0 1],[ 0.9  1.   1.   0.   1.   1. ],[2007 2015 2015 2015 2015 2015],[ 2013.  2018.  2018.  2018.  2018.  2018.],6,3,3,0.5,0.5,1,5,0.16666666666666666,0.8333333333333334,0.8166666666666668,1,2007-01,2015-01,2013-01
319933,[679209 625971],[0 1],[ 0.012  0.02 ],[2008 2015],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.016,1,2008-01,2015-01,2018-01
188862,[624904],[1],[ 0.121],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.121,1,2010-01,2010-01,2018-01
25026,[648601],[1],[ 0.51],[2004],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.51,1,2004-01,2004-01,2018-01
287171,[723953],[1],[ 0.25],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.25,1,2015-01,2015-01,2018-01
221637,[221042],[1],[ 0.04],[1996],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.04,1,1996-01,1996-01,2018-01
319943,[691086],[1],[ 0.25],[2008],[ 2012.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.25,1,2008-01,2008-01,2012-01
254409,[645031 662891],[0 0],[ 0.8  0.6],[2007 2013],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.7,1,2007-01,2013-01,2018-01
221644,[82907],[1],[ 0.15],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.15,1,2015-01,2015-01,2018-01
287182,[712256 630794],[0 0],[ 0.4  0.6],[2014 2014],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.5,1,2014-01,2014-01,2018-01
317596,[704496],[0],[ 0.053],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.053,1,2015-01,2015-01,2018-01
90580,[705628 736346],[0 0],[ 0.1   0.54],[2013 2015],[ 2018.  2018.],2,0,2,0.0,1.0,0,2,0.0,1.0,0.32,1,2013-01,2015-01,2018-01
483799,[416306 700782 730755 627569 136468],[1 1 1 0 1],[ 0.429  0.8    0.1    0.25   0.8  ],[1997 2004 2004 2005 2010],[ 2018.  2011.  2013.  2018.  2018.],5,4,1,0.8,0.2,2,3,0.4,0.6,0.4758000000000001,1,1997-01,2010-01,2018-01
57820,[672783],[0],[ 0.7],[2004],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.7,1,2004-01,2004-01,2018-01
516572,[89373],[1],[ 0.2],[2009],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.2,1,2009-01,2009-01,2018-01
418270,[721540 656628],[1 1],[ 0.5  0.5],[2002 2014],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.5,1,2002-01,2014-01,2018-01
385501,[628649 137131],[1 1],[ 0.49  0.99],[2014 2014],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.74,1,2014-01,2014-01,2018-01
352736,[686222],[0],[ 0.8],[1995],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.8,1,1995-01,1995-01,2018-01
25057,[666671],[1],[ 0.82],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.82,1,2010-01,2010-01,2018-01
221663,[145861],[1],[ 0.6],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.6,1,2014-01,2014-01,2018-01
254436,[705621],[1],[ 0.97],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.97,1,2013-01,2013-01,2018-01
319975,[737764 698750],[1 0],[ 0.2   0.85],[1994 2008],[ 2006.  2018.],2,1,1,0.5,0.5,1,1,0.5,0.5,0.525,1,1994-01,2008-01,2006-01
254439,[687528 675246 697153],[0 1 1],[ 0.2  1.   0.5],[1996 2005 2014],[ 2018.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,0,3,0.0,1.0,0.5666666666666667,1,1996-01,2014-01,2018-01
90600,[736821],[1],[ 0.2],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.2,1,2014-01,2014-01,2018-01
483816,[709537],[0],[ 0.95],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.95,1,2014-01,2014-01,2018-01
287211,[681630],[0],[ 0.5],[2003],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.5,1,2003-01,2003-01,2018-01
385516,[738943 647271],[1 1],[ 1.    0.35],[2010 2011],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.675,1,2010-01,2011-01,2018-01
516588,[725905 707849],[0 1],[ 0.333  0.01 ],[2014 2015],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.17149999999999999,1,2014-01,2015-01,2018-01
57838,[634024 659999 630265],[0 0 0],[ 0.05   0.411  1.   ],[2004 2005 2009],[ 2018.  2018.  2018.],3,0,3,0.0,1.0,0,3,0.0,1.0,0.48700000000000004,1,2004-01,2009-01,2018-01
90607,[690794],[1],[ 1.],[2006],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2006-01,2006-01,2018-01
221681,[715468],[1],[ 0.667],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.667,1,2015-01,2015-01,2018-01
418291,[739648],[1],[ 0.185],[2010],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.185,1,2010-01,2010-01,2018-01
221685,[205759 626313 242044 134287 647537],[1 1 1 1 1],[ 0.6  0.4  0.6  0.5  0.2],[2004 2011 2011 2013 2014],[ 2018.  2018.  2018.  2018.  2018.],5,5,0,1.0,0.0,0,5,0.0,1.0,0.4600000000000001,1,2004-01,2014-01,2018-01
385525,[627538],[1],[ 0.92],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.92,1,2011-01,2011-01,2018-01
57847,[677734 637266],[1 1],[ 1.     0.039],[2014 2014],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.5195,1,2014-01,2014-01,2018-01
57848,[281683],[1],[ 1.],[1985],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,1985-01,1985-01,2018-01
516603,[112501],[1],[ 0.51],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.51,1,2014-01,2014-01,2018-01
221695,[676307 727841 670190 722348 625186 707817],[0 0 0 0 1 0],[ 0.478  0.112  0.2    0.5    0.8    0.25 ],[1992 1998 1999 2000 2005 2010],[ 2011.  2018.  2018.  2003.  2006.  2018.],6,1,5,0.16666666666666666,0.8333333333333334,3,3,0.5,0.5,0.38999999999999996,1,1992-01,2010-01,2011-01
254464,[688545],[0],[ 0.025],[1993],[ 2012.],1,0,1,0.0,1.0,1,0,1.0,0.0,0.025,1,1993-01,1993-01,2012-01
352767,[673569 700219 356743 731877],[0 1 1 0],[ 0.07   1.     0.853  1.   ],[2001 2012 2012 2015],[ 2018.  2014.  2018.  2018.],4,2,2,0.5,0.5,1,3,0.25,0.75,0.73075,1,2001-01,2015-01,2018-01
57863,[690396],[0],[ 0.025],[2013],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.025,1,2013-01,2013-01,2018-01
516616,[643862 699585],[1 1],[ 0.8  1. ],[1999 2000],[ 2013.  2006.],2,2,0,1.0,0.0,2,0,1.0,0.0,0.9,1,1999-01,2000-01,2013-01
483849,[709413 707626 670256],[0 0 0],[ 0.75  0.4   0.5 ],[2009 2010 2010],[ 2018.  2018.  2018.],3,0,3,0.0,1.0,0,3,0.0,1.0,0.5499999999999999,1,2009-01,2010-01,2018-01
287242,[623463],[1],[ 0.193],[2000],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.193,1,2000-01,2000-01,2018-01
385547,[729286 624964],[1 0],[ 0.135  0.048],[2001 2004],[ 2018.  2009.],2,1,1,0.5,0.5,1,1,0.5,0.5,0.0915,1,2001-01,2004-01,2018-01
418316,[715084],[1],[ 0.51],[2000],[ 2008.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.51,1,2000-01,2000-01,2008-01
123405,"[632872 330914 685173 724921 632992 650988 626621 633723 647147 715727
 386396]",[1 1 1 0 0 0 0 0 0 1 1],[ 0.25   0.84   0.41   0.035  0.04   0.75   0.75   0.029  0.6    1.     0.6  ],[1995 1997 2006 2008 2009 2010 2010 2011 2012 2014 2014],"[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.
  2018.]",11,5,6,0.45454545454545453,0.5454545454545454,0,11,0.0,1.0,0.4821818181818181,1,1995-01,2014-01,2018-01
25098,[282218],[1],[ 0.333],[2013],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.33299999999999996,1,2013-01,2013-01,2018-01
287248,[665649 676130 716800],[0 0 0],[ 0.267  0.8    0.95 ],[2006 2010 2012],[ 2018.  2018.  2018.],3,0,3,0.0,1.0,0,3,0.0,1.0,0.6723333333333334,1,2006-01,2012-01,2018-01
287250,[700745 689018],[0 1],[ 1.   0.4],[1992 1997],[ 2018.  2013.],2,1,1,0.5,0.5,1,1,0.5,0.5,0.7,1,1992-01,1997-01,2018-01
320020,[648228 662977 663903 669294 734393 702544 693168 654031],[0 0 0 0 0 0 0 0],[ 1.     0.5    0.62   0.097  1.     1.     1.     0.9  ],[1991 1992 1992 1992 1993 1995 1996 1999],[ 2003.  2001.  2012.  2014.  2010.  2008.  2018.  2009.],8,0,8,0.0,1.0,7,1,0.875,0.125,0.764625,1,1991-01,1999-01,2003-01
90644,[715616],[0],[ 0.05],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.05,1,2015-01,2015-01,2018-01
221720,[501443],[1],[ 0.7],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.7,1,2015-01,2015-01,2018-01
320025,[672077 657215 623648],[0 0 1],[ 0.85   0.995  0.5  ],[2008 2008 2011],[ 2018.  2018.  2018.],3,1,2,0.3333333333333333,0.6666666666666666,0,3,0.0,1.0,0.7816666666666666,1,2008-01,2011-01,2018-01
254490,[629811],[1],[ 0.38],[2006],[ 2013.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.38,1,2006-01,2006-01,2013-01
352795,[ 97111 665283],[1 0],[ 0.5  0.5],[2008 2014],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.5,1,2008-01,2014-01,2018-01
451104,[709162],[1],[ 0.15],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.15,1,2014-01,2014-01,2018-01
352806,[675884 283633],[1 1],[ 1.  1.],[2005 2005],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,1.0,1,2005-01,2005-01,2018-01
451111,[677717 668130 693661],[0 0 0],[ 1.     1.     0.394],[2013 2014 2015],[ 2018.  2018.  2018.],3,0,3,0.0,1.0,0,3,0.0,1.0,0.798,1,2013-01,2015-01,2018-01
320042,[731551 437578 738047],[1 1 0],[ 0.5    0.05   0.192],[2002 2004 2010],[ 2018.  2018.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,0,3,0.0,1.0,0.24733333333333332,1,2002-01,2010-01,2018-01
90668,[682629],[0],[ 0.3],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.3,1,2015-01,2015-01,2018-01
254510,[683585 666857 681115 412835 650571 433177 687986],[0 1 1 1 1 1 1],[ 1.    1.    1.    0.35  0.2   1.    1.  ],[1994 1995 1997 1997 2000 2001 2006],[ 2002.  2006.  2007.  2018.  2009.  2018.  2018.],7,6,1,0.8571428571428571,0.14285714285714285,4,3,0.5714285714285714,0.42857142857142855,0.7928571428571429,1,1994-01,2006-01,2002-01
320047,[715131],[0],[ 0.2],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.2,1,2014-01,2014-01,2018-01
57904,[666641 665132 666109],[0 1 1],[ 0.25  0.17  0.3 ],[1996 1997 1997],[ 2004.  2009.  2018.],3,2,1,0.6666666666666666,0.3333333333333333,2,1,0.6666666666666666,0.3333333333333333,0.24,1,1996-01,1997-01,2004-01
352815,[704343],[0],[ 1.],[2014],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,1.0,1,2014-01,2014-01,2018-01
352818,[314208 293292],[1 1],[ 0.4   0.39],[2015 2015],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.395,1,2015-01,2015-01,2018-01
57910,[640625 445272 225601 379403 640263 158064 669244 675826 318510 738136],[1 1 1 1 1 1 0 1 1 0],[ 0.714  0.55   0.     0.5    0.35   0.98   0.024  0.8    0.8    0.5  ],[1997 2000 2000 2006 2007 2007 2008 2013 2013 2014],[ 2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.  2018.],10,8,2,0.8,0.2,0,10,0.0,1.0,0.5218,1,1997-01,2014-01,2018-01
123447,[724693],[0],[ 0.4],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.4,1,2015-01,2015-01,2018-01
90680,[694459],[1],[ 1.],[2007],[ 2013.],1,1,0,1.0,0.0,1,0,1.0,0.0,1.0,1,2007-01,2007-01,2013-01
385593,[740268],[0],[ 0.222],[2015],[ 2018.],1,0,1,0.0,1.0,0,1,0.0,1.0,0.222,1,2015-01,2015-01,2018-01
123451,[91066],[1],[ 0.317],[2006],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.317,1,2006-01,2006-01,2018-01
57916,[ 56129 711807],[1 0],[ 0.143  0.3  ],[2008 2009],[ 2018.  2018.],2,1,1,0.5,0.5,0,2,0.0,1.0,0.2215,1,2008-01,2009-01,2018-01
188989,[662588 665655 708012  10847],[0 0 0 1],[ 0.113  1.     1.     1.   ],[1994 2001 2003 2015],[ 2018.  2007.  2018.  2018.],4,1,3,0.25,0.75,1,3,0.25,0.75,0.77825,1,1994-01,2015-01,2018-01
320063,[661062 390796],[1 1],[ 1.  1.],[2012 2012],[ 2014.  2018.],2,2,0,1.0,0.0,1,1,0.5,0.5,1.0,1,2012-01,2012-01,2014-01
352832,[642333],[1],[ 1.],[2011],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,1.0,1,2011-01,2011-01,2018-01
156224,[700295],[1],[ 0.8],[2015],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.8,1,2015-01,2015-01,2018-01
254532,[313084 508591 243766 141252],[1 1 1 1],[ 0.231  0.062  0.06   0.033],[2004 2008 2012 2014],[ 2018.  2018.  2018.  2018.],4,4,0,1.0,0.0,0,4,0.0,1.0,0.0965,1,2004-01,2014-01,2018-01
221765,[633806],[1],[ 0.134],[1993],[ 2008.],1,1,0,1.0,0.0,1,0,1.0,0.0,0.134,1,1993-01,1993-01,2008-01
516677,[125467 274421  23450],[1 1 1],[ 1.   1.   0.4],[2007 2010 2014],[ 2018.  2018.  2018.],3,3,0,1.0,0.0,0,3,0.0,1.0,0.7999999999999999,1,2007-01,2014-01,2018-01
254533,[728593 684727 657021],[1 1 1],[ 1.     0.32   0.333],[2008 2010 2013],[ 2018.  2018.  2018.],3,3,0,1.0,0.0,0,3,0.0,1.0,0.551,1,2008-01,2013-01,2018-01
516680,[729640 719855 704662 624573 276551 660070],[1 1 1 1 1 1],[ 1.     1.     1.     1.     0.167  0.51 ],[1983 1988 1995 1996 2001 2008],[ 2010.  2007.  2009.  2009.  2018.  2010.],6,6,0,1.0,0.0,5,1,0.8333333333333334,0.16666666666666666,0.7795,1,1983-01,2008-01,2010-01
254535,[723075],[1],[ 0.4],[2008],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.4,1,2008-01,2008-01,2018-01
451147,[635243 409054],[1 1],[ 0.95  0.49],[2014 2014],[ 2018.  2018.],2,2,0,1.0,0.0,0,2,0.0,1.0,0.72,1,2014-01,2014-01,2018-01
221774,[684175 659472 704894 662468],[0 1 1 0],[ 1.     0.03   0.021  0.4  ],[2005 2008 2014 2014],[ 2018.  2018.  2018.  2018.],4,2,2,0.5,0.5,0,4,0.0,1.0,0.36275,1,2005-01,2014-01,2018-01
90702,[436925],[1],[ 0.45],[2014],[ 2018.],1,1,0,1.0,0.0,0,1,0.0,1.0,0.45,1,2014-01,2014-01,2018-01
