"EID","TARGET"
"463366","0"
"463405","0"
"463640","0"
"463691","0"
"464124","1"
"464247","0"
"464325","0"
"464328","0"
"464350","0"
"464437","0"
"464620","0"
"464787","0"
"464936","0"
"465041","0"
"465044","0"
"465046","0"
"465185","0"
"465233","0"
"465339","0"
"465398","0"
"465421","0"
"465468","0"
"465470","0"
"465543","0"
"465546","0"
"465572","0"
"465692","0"
"465752","1"
"465767","1"
"465794","0"
"465921","0"
"466218","0"
"466472","0"
"466611","0"
"466795","0"
"466832","0"
"466874","1"
"466952","0"
"467367","0"
"467371","1"
"467425","0"
"467625","0"
"467661","0"
"467672","0"
"467690","0"
"467727","0"
"467738","0"
"467759","0"
"467887","0"
"467927","0"
"467930","0"
"468054","0"
"468117","1"
"468149","1"
"468498","0"
"468675","0"
"468685","0"
"468712","0"
"468833","0"
"468910","0"
"469156","0"
"469333","0"
"469357","0"
"469405","0"
"469408","0"
"469416","1"
"469453","0"
"469562","0"
"469802","0"
"469814","0"
"469876","0"
"470196","0"
"470511","0"
"470963","0"
"471206","0"
"471577","1"
"471704","0"
"471705","0"
"471867","0"
"471873","1"
"471935","1"
"472245","0"
"472404","0"
"472612","0"
"472956","0"
"472962","0"
"473072","0"
"473088","1"
"473134","0"
"473193","0"
"473319","1"
"473591","0"
"473818","0"
"474032","0"
"474327","0"
"474431","0"
"474490","0"
"474618","1"
"474682","0"
"474789","0"
"474849","1"
"474856","1"
"474862","0"
"474892","0"
"474940","0"
"474962","0"
"475214","0"
"475340","0"
"475367","0"
"475797","0"
"475897","0"
"476152","0"
"476375","1"
"476462","0"
"476484","0"
"476650","0"
"476852","0"
"476922","0"
"476935","0"
"476991","0"
"477100","0"
"477155","0"
"477196","0"
"477297","0"
"477302","0"
"477338","0"
"477577","0"
"477789","1"
"477790","0"
"478025","0"
"478078","1"
"478097","0"
"478189","0"
"478345","0"
"478359","1"
"478396","0"
"478415","0"
"478579","1"
"478623","0"
"478674","0"
"478776","0"
"478916","0"
"478973","0"
"479029","0"
"479043","0"
"479051","0"
"479066","1"
"479169","0"
"479175","0"
"479230","0"
"479321","0"
"479568","0"
"479578","0"
"479686","0"
"479885","0"
"480054","0"
"480116","0"
"480343","0"
"480567","0"
"480716","0"
"480766","0"
"480783","1"
"480880","0"
"480886","0"
"480935","0"
"481130","0"
"481154","0"
"481300","0"
"481491","0"
"481497","0"
"481537","1"
"481548","0"
"481606","0"
"481612","0"
"481804","0"
"481832","0"
"482031","1"
"482102","0"
"482149","0"
"482199","0"
"482272","0"
"482325","1"
"482350","0"
"482737","1"
"482750","1"
"482780","0"
"482783","0"
"482868","0"
"482959","0"
"483315","0"
"483379","0"
"483429","1"
"483582","0"
"483638","1"
"483683","0"
"483695","0"
"483778","0"
"483807","0"
"483815","0"
"484082","0"
"484298","0"
"484359","0"
"484396","0"
"484476","0"
"484704","0"
"484749","0"
"485059","0"
"485067","1"
"485127","0"
"485212","0"
"485244","0"
"485426","0"
"485475","0"
"485609","0"
"485770","0"
"485845","0"
"485914","0"
"485984","1"
"486031","0"
"486152","0"
"486283","0"
"486307","0"
"486311","0"
"486552","1"
"486608","1"
"486617","0"
"486796","0"
"486888","0"
"486934","0"
"487195","1"
"487527","0"
"487531","0"
"487674","0"
"487776","0"
"487827","0"
"487877","0"
"487977","1"
"487983","1"
"488024","0"
"488105","0"
"488209","1"
"488344","0"
"488478","0"
"488555","0"
"488606","0"
"488794","0"
"488961","0"
"489014","0"
"489402","0"
"489437","1"
"489516","0"
"489764","0"
"489904","0"
"490005","0"
"490135","1"
"490316","0"
"490388","0"
"490653","0"
"490678","0"
"490867","0"
"491092","0"
"491218","0"
"491374","0"
"491376","0"
"491394","0"
"491801","0"
"491827","0"
"491920","0"
"491930","0"
"491963","0"
"492005","0"
"492216","0"
"492316","0"
"492617","0"
"492635","1"
"493174","0"
"493521","1"
"493629","0"
"493810","0"
"493988","0"
"494017","0"
"494233","0"
"494259","0"
"494349","0"
"494527","0"
"494549","0"
"494559","0"
"494635","1"
"494864","1"
"495283","0"
"495332","0"
"495385","0"
"495387","0"
"495505","0"
"495585","1"
"495674","0"
"495687","0"
"495706","0"
"495756","0"
"495958","1"
"495962","0"
"496209","0"
"496415","0"
"496438","0"
"496546","0"
"496657","0"
"496734","0"
"496982","0"
"497231","0"
"497241","0"
"497254","1"
"497296","0"
"497338","0"
"497343","0"
"497451","0"
"497547","0"
"497595","1"
"497657","0"
"498021","0"
"498032","0"
"498070","0"
"498108","0"
"498111","0"
"498184","1"
"498279","0"
"498296","0"
"498454","0"
"498580","0"
"498595","1"
"499046","0"
"499232","0"
"499429","0"
"499486","0"
"499795","1"
"499834","0"
"499851","0"
"499918","0"
"499988","0"
"500006","0"
"500375","0"
"500406","0"
"500409","0"
"500493","0"
"500621","0"
"500727","0"
"501045","1"
"501083","0"
"501202","0"
"501268","0"
"501359","0"
"501371","0"
"501452","0"
"501510","1"
"501723","0"
"501883","0"
"501950","0"
"502198","0"
"502225","0"
"502232","1"
"502289","0"
"502320","0"
"502322","0"
"502533","0"
"502652","0"
"502671","0"
"502709","0"
"502738","0"
"503043","0"
"503087","0"
"503485","0"
"503719","0"
"503990","0"
"504264","0"
"504476","0"
"504744","0"
"504753","0"
"504788","1"
"504827","0"
"505032","0"
"505103","0"
"505176","1"
"505185","0"
"505461","1"
"505533","0"
"505667","0"
"505674","1"
"505746","0"
"505842","0"
"505914","0"
"505980","0"
"506061","0"
"506112","0"
"506145","0"
"506190","0"
"506345","0"
"506359","0"
"506605","0"
"506606","0"
"506770","0"
"506805","0"
"506926","0"
"506972","0"
"507080","0"
"507096","0"
"507338","0"
"507383","0"
"507447","0"
"507553","0"
"507572","0"
"507710","0"
"507774","0"
"507826","0"
"507862","0"
"508019","0"
"508053","0"
"508071","0"
"508250","0"
"508332","0"
"508457","0"
"508807","0"
"508884","1"
"508896","0"
"508924","1"
"509140","0"
"509157","0"
"509161","0"
"509195","0"
"509294","0"
"509361","1"
"509463","0"
"509529","0"
"509618","0"
"509719","0"
"509754","0"
"509760","0"
"509772","0"
"509909","0"
"510140","0"
"510142","0"
"510147","0"
"510157","0"
"510183","0"
"510248","0"
"510291","0"
"510363","0"
"510599","0"
"510611","0"
"510663","0"
"510715","0"
"510753","0"
"511016","0"
"511018","0"
"511055","0"
"511216","0"
"511360","0"
"511394","0"
"511464","0"
"511494","0"
"511564","0"
"511720","0"
"511789","0"
"512224","0"
"512272","0"
"512302","0"
"512353","0"
"512430","0"
"512447","0"
"512539","0"
"512609","0"
"512699","0"
"512760","0"
"512857","0"
"512869","1"
"512974","0"
"512992","0"
"513106","0"
"513123","1"
"513218","0"
"513285","0"
"513291","0"
"513430","0"
"513514","0"
"513562","1"
"513566","0"
"513575","1"
"513703","0"
"513723","0"
"513872","0"
"513952","0"
"514150","0"
"514255","0"
"514771","0"
"514789","0"
"514905","0"
"514988","0"
"515063","0"
"515429","0"
"515535","0"
"515616","0"
"515835","0"
"516013","0"
"516573","1"
"516675","0"
"516827","0"
"516926","1"
"516935","0"
"516962","0"
"517169","0"
"517205","1"
"517293","0"
"517299","0"
"517557","0"
"517737","1"
"517754","1"
"517853","0"
"517901","0"
"517937","1"
"518059","0"
"518061","0"
"518079","0"
"518108","0"
"518245","0"
"518428","0"
"518528","0"
"518548","0"
"518572","0"
"518596","0"
"518608","0"
"518623","0"
"518628","1"
"518664","0"
"518750","0"
"518989","0"
"519000","0"
"519135","0"
"519229","0"
"519253","0"
"519387","0"
"519580","0"
"519611","0"
"519627","0"
"519918","0"
"520390","0"
"520647","0"
"520736","0"
"520759","0"
"520913","0"
"520914","0"
"521067","1"
"521153","0"
"521288","0"
"521339","0"
"521509","0"
"521761","0"
"521803","0"
"521814","0"
"521819","0"
"521878","0"
"521892","0"
"521909","0"
"521934","0"
"521935","0"
"522022","0"
"522221","0"
"522305","0"
"522447","0"
"522471","0"
"522574","0"
"522706","0"
"522861","0"
"522867","0"
"522946","0"
"522986","0"
"523038","0"
"523187","0"
"523199","0"
"523658","0"
"523751","0"
"523938","0"
"524154","0"
"524215","1"
"524264","0"
"524337","0"
"524456","0"
"524476","0"
"524704","0"
"524776","0"
"524850","1"
"524948","0"
"525090","0"
"525210","0"
"525256","0"
"525258","1"
"525362","0"
"525478","0"
"525520","0"
"525537","1"
"525561","1"
"525593","0"
"525712","0"
"525840","0"
"525855","0"
"525874","0"
"525895","0"
"525917","0"
"526074","1"
"526125","0"
"526174","0"
"66","0"
"308","0"
"310","0"
"331","0"
"363","0"
"896","0"
"900","0"
"916","1"
"925","0"
"960","0"
"961","0"
"1161","0"
"1243","0"
"1311","0"
"1367","1"
"1395","1"
"1451","0"
"1456","0"
"1467","1"
"1662","1"
"1746","0"
"2160","1"
"2176","0"
"2302","0"
"2326","0"
"2504","0"
"2625","0"
"2689","0"
"2706","0"
"2732","0"
"2736","0"
"2916","0"
"3012","0"
"3134","0"
"3244","0"
"3312","0"
"3424","0"
"3519","0"
"3527","1"
"3534","0"
"3682","0"
"3725","1"
"3796","0"
"3819","0"
"3836","0"
"3957","1"
"4091","0"
"4098","0"
"4328","1"
"4357","0"
"4581","0"
"4669","1"
"4709","0"
"4847","0"
"4978","0"
"4993","1"
"5122","0"
"5342","1"
"5524","0"
"5731","0"
"5973","1"
"6017","0"
"6051","0"
"6057","0"
"6154","0"
"6172","0"
"6207","0"
"6407","1"
"6441","0"
"6846","0"
"6893","0"
"6909","0"
"6957","0"
"7826","0"
"7847","0"
"7876","1"
"7902","0"
"7997","0"
"8158","0"
"8201","1"
"8257","0"
"8322","0"
"8395","0"
"8396","0"
"8675","0"
"8714","0"
"8762","0"
"8804","0"
"8885","1"
"9007","0"
"9037","0"
"9068","0"
"9134","1"
"9213","0"
"9311","0"
"9601","0"
"9684","0"
"9925","0"
"9940","0"
"10148","0"
"10393","0"
"10434","0"
"10523","0"
"10589","0"
"10695","0"
"11018","1"
"11088","0"
"11129","0"
"11400","0"
"11482","0"
"11512","1"
"11544","1"
"11718","0"
"11864","0"
"12257","0"
"12477","0"
"12694","0"
"12764","1"
"12782","1"
"12864","0"
"13002","0"
"13095","0"
"13128","0"
"13162","0"
"13213","0"
"13279","0"
"13280","1"
"13331","0"
"13339","0"
"13486","1"
"13522","0"
"13569","1"
"13615","0"
"13719","1"
"13888","1"
"14037","0"
"14041","1"
"14097","0"
"14164","0"
"14324","0"
"14398","1"
"14476","0"
"14877","0"
"14982","0"
"14993","1"
"15095","1"
"15117","0"
"15126","1"
"16207","0"
"16273","0"
"16747","0"
"17004","1"
"17311","0"
"17617","0"
"17711","0"
"17837","0"
"17854","0"
"18147","0"
"18316","0"
"18341","1"
"18551","0"
"18657","1"
"18673","0"
"18955","0"
"19037","0"
"19403","0"
"19466","0"
"19488","0"
"19568","0"
"19661","0"
"19867","0"
"19912","1"
"20060","0"
"20183","1"
"20195","1"
"20269","1"
"20280","0"
"20310","1"
"20495","1"
"20545","0"
"20599","1"
"20821","1"
"20901","1"
"20957","0"
"21037","0"
"21106","0"
"21129","0"
"21190","0"
"21841","0"
"21861","0"
"21933","0"
"22121","0"
"22134","0"
"22165","0"
"22179","1"
"22216","0"
"22283","0"
"22337","1"
"22384","0"
"22443","0"
"22526","0"
"22614","0"
"22657","0"
"22665","0"
"22997","0"
"23093","1"
"23138","1"
"23152","0"
"23166","0"
"23228","1"
"23297","1"
"23397","0"
"23451","0"
"23490","0"
"23692","1"
"23693","0"
"23813","0"
"24044","0"
"24123","0"
"24195","0"
"24308","0"
"24356","0"
"24398","0"
"24431","0"
"24915","1"
"24976","0"
"25242","0"
"25299","0"
"25314","0"
"25356","0"
"25529","0"
"25959","1"
"26262","0"
"26604","0"
"26683","0"
"26755","1"
"26756","0"
"26851","0"
"26879","0"
"26950","0"
"27114","0"
"27516","0"
"27560","0"
"27609","1"
"27782","0"
"27791","0"
"28037","0"
"28701","0"
"28761","1"
"28823","1"
"28902","0"
"29011","0"
"29203","0"
"29209","0"
"29347","0"
"29362","1"
"29501","0"
"29668","0"
"29961","1"
"29987","0"
"30406","0"
"30555","0"
"30767","0"
"30888","1"
"31034","0"
"31061","0"
"31074","1"
"31101","1"
"31211","0"
"31366","0"
"31477","0"
"31490","1"
"31522","0"
"31747","0"
"32032","1"
"32048","0"
"32192","1"
"32226","0"
"32540","0"
"32576","0"
"32698","0"
"32844","1"
"32977","1"
"33529","0"
"33574","0"
"33689","0"
"33719","0"
"33872","0"
"33915","0"
"34412","0"
"34515","0"
"34653","0"
"34738","0"
"34853","1"
"34924","0"
"34927","1"
"34949","0"
"34975","0"
"35145","0"
"35168","0"
"35263","1"
"35378","0"
"35443","1"
"35444","1"
"35577","0"
"35622","0"
"35729","0"
"35737","0"
"35785","0"
"36002","0"
"36417","0"
"36478","0"
"36518","1"
"36703","1"
"36749","0"
"36778","0"
"36901","0"
"36946","0"
"37032","0"
"37044","1"
"37105","0"
"37199","0"
"37461","0"
"37465","0"
"37597","0"
"37610","0"
"37641","1"
"37887","0"
"37919","0"
"38070","1"
"38106","0"
"38168","0"
"38308","0"
"38387","0"
"38413","0"
"38722","0"
"38746","0"
"38994","0"
"39231","0"
"39443","0"
"39447","0"
"39525","1"
"39669","0"
"39734","0"
"39827","1"
"39855","1"
"39886","0"
"39889","0"
"39898","0"
"40205","0"
"40604","0"
"40756","1"
"40773","0"
"40935","0"
"41001","0"
"41301","0"
"41414","0"
"41493","1"
"41527","0"
"41657","1"
"41868","1"
"41976","1"
"42038","0"
"42082","1"
"42091","0"
"42220","0"
"42432","0"
"42520","1"
"42594","0"
"42616","0"
"42645","0"
"42710","1"
"42748","0"
"43120","0"
"43153","0"
"43346","0"
"43417","0"
"43452","0"
"43574","0"
"43579","0"
"43598","0"
"43605","1"
"43676","0"
"43700","0"
"43717","0"
"44028","1"
"44065","1"
"44099","0"
"44180","0"
"44534","1"
"44562","0"
"44608","0"
"44688","0"
"44716","0"
"44741","0"
"45141","0"
"45344","0"
"45565","0"
"45617","0"
"45876","0"
"46004","0"
"46140","0"
"46244","1"
"46297","0"
"46346","0"
"46372","0"
"46453","0"
"46491","0"
"46780","1"
"46856","0"
"46968","1"
"47139","0"
"47255","0"
"47257","0"
"47425","0"
"47726","0"
"47729","0"
"48002","0"
"48227","0"
"48274","0"
"48403","1"
"48457","0"
"48707","0"
"48833","0"
"48878","0"
"48918","0"
"49085","0"
"49287","0"
"49433","0"
"49487","1"
"49555","0"
"49628","0"
"49682","1"
"49808","0"
"50146","1"
"50271","1"
"50348","0"
"50467","0"
"50568","0"
"50778","0"
"50876","0"
"50957","0"
"51020","0"
"51093","0"
"51189","0"
"51225","0"
"51254","0"
"51390","1"
"51416","0"
"51509","1"
"51516","0"
"51702","0"
"52062","0"
"52079","1"
"52374","0"
"52439","1"
"52473","0"
"52555","0"
"52853","0"
"53053","0"
"53108","1"
"53349","1"
"53381","0"
"53385","0"
"53456","0"
"53610","0"
"53628","1"
"53655","0"
"53694","1"
"53781","0"
"53825","0"
"53939","0"
"53945","0"
"53976","1"
"54012","0"
"54054","0"
"54164","1"
"54210","1"
"54315","0"
"54588","0"
"54609","0"
"54651","0"
"54754","0"
"54951","0"
"54996","0"
"55046","1"
"55190","0"
"55424","1"
"55447","0"
"55638","0"
"55763","0"
"55777","0"
"55787","1"
"55821","0"
"55851","1"
"55957","0"
"56034","0"
"56081","0"
"56257","0"
"56292","0"
"56511","0"
"56563","0"
"56582","1"
"57075","0"
"57172","0"
"57214","0"
"57521","1"
"57743","0"
"57779","0"
"57840","0"
"57885","0"
"58100","0"
"58144","0"
"58174","1"
"58309","0"
"58352","0"
"58378","1"
"58473","0"
"58531","0"
"58638","0"
"58701","0"
"58716","0"
"58746","0"
"58806","1"
"58886","0"
"59019","0"
"59113","0"
"59118","0"
"59284","0"
"59349","0"
"59381","0"
"59449","0"
"59486","0"
"59565","0"
"59756","0"
"59942","0"
"59956","0"
"60032","1"
"60068","0"
"60129","0"
"60173","0"
"60177","0"
"60182","0"
"60247","1"
"60249","0"
"60275","0"
"60464","0"
"60505","1"
"60562","0"
"60626","0"
"60907","0"
"60988","0"
"61003","0"
"61097","0"
"61270","0"
"61382","0"
"61659","0"
"61992","0"
"62001","0"
"62004","0"
"62192","0"
"62270","0"
"62301","0"
"62318","0"
"62390","1"
"62418","0"
"62451","0"
"62511","1"
"62515","0"
"62640","0"
"62759","0"
"62883","0"
"63064","0"
"63074","0"
"63256","0"
"63677","0"
"63686","0"
"63977","0"
"64005","0"
"64059","1"
"64179","1"
"64189","1"
"64414","0"
"64458","1"
"64468","0"
"64713","0"
"65042","0"
"65123","0"
"65219","0"
"65284","0"
"65446","0"
"65567","0"
"65577","0"
"65634","1"
"65686","1"
"65779","0"
"65782","0"
"65783","0"
"66105","0"
"66313","0"
"66360","0"
"66383","1"
"66602","0"
"66703","0"
"66763","0"
"66868","1"
"66894","0"
"66914","1"
"66946","0"
"66953","1"
"67322","0"
"67323","0"
"67686","1"
"67754","0"
"67797","0"
"67814","0"
"67881","0"
"67915","1"
"67951","0"
"68079","1"
"68164","0"
"68237","1"
"68247","0"
"68255","0"
"68281","0"
"68493","0"
"68652","1"
"68850","1"
"68942","0"
"69191","1"
"69390","0"
"69796","1"
"69817","1"
"70139","0"
"70205","0"
"70211","0"
"70239","1"
"70300","0"
"70328","0"
"70367","1"
"70454","1"
"70515","0"
"70595","1"
"71029","1"
"71141","0"
"71260","0"
"71300","0"
"71370","0"
"72095","0"
"72170","0"
"72370","1"
"72375","0"
"72524","0"
"72577","0"
"72765","0"
"72902","0"
"72923","0"
"72996","0"
"73014","0"
"73197","0"
"73660","0"
"73667","0"
"73699","0"
"73836","1"
"73894","0"
"73965","1"
"74098","0"
"74184","0"
"74243","0"
"74276","0"
"74400","1"
"74588","0"
"74789","0"
"74815","1"
"74942","0"
"74997","0"
"75038","0"
"75129","0"
"75146","0"
"75193","0"
"75226","0"
"75438","0"
"75564","1"
"76089","0"
"76212","0"
"76321","0"
"76402","0"
"76674","0"
"76726","0"
"76781","0"
"76823","0"
"76862","0"
"76947","0"
"77070","0"
"77421","0"
"77455","0"
"77700","1"
"77811","0"
"77812","1"
"77962","0"
"78134","1"
"78210","0"
"78254","1"
"78347","0"
"78700","0"
"78738","0"
"78918","0"
"78936","0"
"79038","0"
"79245","0"
"79693","0"
"80203","0"
"80379","0"
"80440","0"
"80482","0"
"80526","0"
"81007","0"
"81073","0"
"81202","1"
"81253","1"
"81501","0"
"81643","0"
"81746","0"
"82143","0"
"82302","0"
"82620","0"
"82931","1"
"82947","0"
"83032","0"
"83066","0"
"83187","0"
"83367","0"
"83492","0"
"83560","0"
"83753","1"
"83895","0"
"83912","0"
"84036","0"
"84095","0"
"84306","0"
"84315","0"
"84432","0"
"84550","0"
"84567","0"
"84691","0"
"84710","1"
"85003","0"
"85005","1"
"85107","1"
"85113","0"
"85241","0"
"85334","0"
"85561","0"
"85568","1"
"85583","0"
"85648","0"
"85720","0"
"85784","0"
"86103","0"
"86350","1"
"86503","1"
"86705","0"
"86783","0"
"87076","0"
"87195","1"
"87264","0"
"87267","0"
"87369","0"
"87452","0"
"87484","0"
"87634","0"
"87679","1"
"87693","1"
"87706","0"
"87770","0"
"87772","0"
"87804","0"
"87826","1"
"87870","0"
"87887","1"
"87929","0"
"87952","0"
"88274","0"
"88439","0"
"88589","1"
"89000","0"
"89020","0"
"89305","1"
"89350","0"
"89822","1"
"89938","0"
"89972","1"
"89978","0"
"90276","1"
"90472","0"
"90504","0"
"90574","0"
"90939","0"
"91160","0"
"91224","0"
"91252","0"
"91445","0"
"91477","0"
"91533","0"
"91607","0"
"91798","0"
"92063","0"
"92080","0"
"92117","0"
"92387","0"
"92525","0"
"92607","0"
"92706","0"
"92763","0"
"92865","0"
"93224","1"
"93269","0"
"93398","0"
"93432","0"
"93685","0"
"93759","0"
"93776","0"
"93867","0"
"93939","0"
"94011","0"
"94122","0"
"94171","0"
"94384","0"
"94406","0"
"94432","0"
"94707","0"
"94865","0"
"94991","1"
"95006","0"
"95132","0"
"95133","1"
"95140","0"
"95405","0"
"95444","0"
"95543","0"
"95602","0"
"95651","0"
"95827","0"
"95883","0"
"96062","1"
"96243","0"
"96278","0"
"96482","0"
"96525","1"
"96713","0"
"96714","0"
"96911","0"
"97095","0"
"97138","0"
"97286","0"
"97361","0"
"97458","0"
"97540","0"
"97602","0"
"97683","0"
"97701","0"
"97851","0"
"97905","0"
"98111","0"
"98119","0"
"98143","0"
"98144","0"
"98180","1"
"98243","1"
"98292","0"
"98415","0"
"98430","1"
"98471","0"
"98506","0"
"98634","0"
"98670","0"
"98952","0"
"99098","0"
"99111","1"
"99321","0"
"99382","0"
"99489","1"
"99731","0"
"99864","0"
"99967","0"
"100016","0"
"100021","0"
"100047","0"
"100070","0"
"100114","0"
"100137","0"
"100220","0"
"100247","0"
"100273","0"
"100428","0"
"100669","0"
"100730","0"
"100807","0"
"101041","0"
"101217","0"
"101237","0"
"101347","0"
"101405","0"
"101568","0"
"101612","1"
"101623","0"
"101631","0"
"101710","0"
"101714","0"
"102145","0"
"102249","1"
"102316","0"
"102355","0"
"102373","0"
"102391","0"
"102581","0"
"102608","0"
"102696","0"
"102981","0"
"103019","0"
"103207","0"
"103245","0"
"103321","0"
"103636","0"
"103867","0"
"104209","0"
"104363","0"
"104471","0"
"104701","0"
"104746","1"
"104757","1"
"104908","0"
"105044","0"
"105129","1"
"105204","0"
"105323","0"
"105330","0"
"105944","0"
"106116","0"
"106311","0"
"106330","0"
"106372","0"
"106551","0"
"106582","0"
"106585","0"
"106621","1"
"106860","0"
"106877","0"
"107056","0"
"107058","0"
"107220","0"
"107282","0"
"107380","0"
"107514","0"
"107523","0"
"107878","0"
"107935","0"
"107972","1"
"108023","0"
"108029","0"
"108121","1"
"108178","0"
"108293","0"
"108369","0"
"108422","1"
"108466","1"
"108779","1"
"108824","1"
"109140","0"
"109163","0"
"109328","0"
"109372","0"
"109499","1"
"109606","0"
"109616","0"
"109780","0"
"109849","0"
"109933","0"
"109934","0"
"110296","0"
"110312","0"
"110388","0"
"110393","0"
"110457","0"
"110671","0"
"110820","1"
"110832","0"
"111059","0"
"111143","1"
"111338","0"
"111379","0"
"111398","0"
"111667","0"
"111875","0"
"111924","0"
"111963","0"
"112041","0"
"112047","0"
"112066","1"
"112210","0"
"112368","0"
"112614","0"
"112704","0"
"112707","1"
"112918","1"
"113019","1"
"113121","0"
"113178","0"
"113588","0"
"114185","0"
"114259","0"
"114353","0"
"114509","0"
"114590","0"
"114608","0"
"115090","0"
"115251","0"
"115315","0"
"115389","0"
"115446","0"
"115449","0"
"115482","0"
"115495","0"
"115631","0"
"115758","0"
"115865","0"
"115877","0"
"115911","0"
"116002","0"
"116076","0"
"116165","0"
"116195","0"
"116219","0"
"116234","1"
"116280","1"
"116489","0"
"116539","0"
"116550","0"
"116678","0"
"116769","0"
"116790","0"
"116854","0"
"116883","0"
"116899","0"
"117037","0"
"117085","1"
"117093","0"
"117099","0"
"117180","0"
"117312","0"
"117328","0"
"117402","0"
"117415","0"
"117422","0"
"117436","0"
"117517","0"
"117573","0"
"117600","0"
"117973","0"
"117978","0"
"118040","1"
"118220","1"
"118562","0"
"118630","1"
"118783","0"
"118849","0"
"118920","0"
"119066","0"
"119167","1"
"119169","0"
"119273","0"
"119276","0"
"119412","0"
"119593","0"
"119621","0"
"119633","0"
"119728","0"
"120126","1"
"120262","0"
"120352","1"
"120372","0"
"120380","0"
"120598","1"
"120609","0"
"120696","0"
"120765","0"
"120782","0"
"120853","0"
"121297","0"
"121339","0"
"121437","0"
"121513","0"
"121627","1"
"121879","0"
"122065","0"
"122076","0"
"122081","0"
"122125","0"
"122220","1"
"122398","1"
"122534","0"
"122642","0"
"122736","0"
"122862","0"
"122940","0"
"123134","0"
"123408","0"
"123420","1"
"123451","0"
"123845","0"
"123867","0"
"123939","0"
"123963","0"
"124066","0"
"124433","0"
"124446","1"
"124452","0"
"124701","1"
"124779","1"
"124798","0"
"124953","0"
"124965","0"
"124969","0"
"125051","0"
"125106","0"
"125233","0"
"125283","0"
"125366","0"
"125415","0"
"125563","1"
"125601","0"
"125700","1"
"125758","0"
"126038","0"
"126055","0"
"126093","0"
"126115","0"
"126164","0"
"126224","0"
"126708","0"
"127152","0"
"127265","0"
"127363","1"
"127538","0"
"127556","0"
"127557","0"
"127622","0"
"127680","0"
"127757","0"
"127766","0"
"127793","0"
"127855","0"
"127916","0"
"128000","0"
"128187","0"
"128325","1"
"128350","0"
"128784","0"
"128827","0"
"128988","0"
"129038","0"
"129041","0"
"129096","0"
"129134","0"
"129175","0"
"129353","0"
"129406","0"
"129611","0"
"129789","0"
"129842","1"
"130000","0"
"130027","0"
"130202","0"
"130656","1"
"130672","0"
"130989","0"
"131043","0"
"131153","0"
"131267","0"
"131314","0"
"131444","1"
"131456","0"
"131534","1"
"131543","0"
"131574","0"
"132131","0"
"132192","0"
"132213","0"
"132635","0"
"132750","0"
"132964","0"
"132970","0"
"133256","1"
"133326","0"
"133352","0"
"133445","0"
"133449","0"
"133555","1"
"133715","0"
"133926","0"
"134096","0"
"134363","0"
"134512","1"
"134537","0"
"134899","0"
"134933","0"
"134959","0"
"135010","0"
"135108","0"
"135437","0"
"135614","0"
"135705","1"
"135903","0"
"136089","1"
"136272","0"
"136322","1"
"136370","0"
"136397","0"
"136522","0"
"136684","0"
"136705","0"
"136932","0"
"136981","0"
"137203","0"
"137249","0"
"137279","0"
"137286","0"
"137377","0"
"137551","0"
"137554","0"
"137560","0"
"137593","0"
"137735","0"
"138137","0"
"138256","0"
"138620","0"
"138931","0"
"138989","0"
"139116","0"
"139135","0"
"139153","1"
"139249","0"
"139505","0"
"139913","1"
"139965","0"
"140147","1"
"140227","1"
"140300","0"
"140351","0"
"140516","0"
"140671","0"
"140679","0"
"140908","1"
"140950","0"
"141017","0"
"141205","0"
"141871","1"
"142021","0"
"142327","0"
"142948","0"
"143207","0"
"143350","0"
"143397","0"
"143540","0"
"143613","0"
"143752","1"
"143762","0"
"144115","1"
"144212","0"
"144221","0"
"144313","0"
"144341","0"
"144378","0"
"144394","0"
"144507","0"
"144665","0"
"144883","0"
"144915","0"
"145039","0"
"145110","0"
"145139","0"
"145169","0"
"145304","0"
"145344","1"
"145370","0"
"145415","0"
"145441","0"
"145599","0"
"145844","0"
"145945","0"
"146233","0"
"146254","0"
"146382","0"
"146389","0"
"146466","1"
"146502","0"
"146712","0"
"146735","0"
"146978","0"
"146992","0"
"147007","1"
"147023","0"
"147252","0"
"147292","1"
"147478","0"
"147595","0"
"147880","0"
"147967","0"
"148047","0"
"148082","0"
"148100","1"
"148105","1"
"148374","0"
"148478","0"
"148569","0"
"148692","1"
"148891","0"
"148992","1"
"149014","0"
"149121","0"
"149324","0"
"149473","0"
"149670","1"
"150247","0"
"150281","1"
"150369","0"
"150937","0"
"150999","0"
"151033","0"
"151049","0"
"151355","0"
"151455","0"
"151510","0"
"151543","1"
"151920","0"
"152078","1"
"152313","1"
"152349","0"
"152556","0"
"152794","0"
"153047","0"
"153139","0"
"153310","0"
"153360","0"
"153689","0"
"153722","0"
"153824","0"
"153837","0"
"154306","0"
"154369","0"
"154373","0"
"154494","0"
"154708","0"
"154725","0"
"154903","0"
"154914","0"
"155286","0"
"155288","0"
"155640","0"
"155664","0"
"155871","1"
"155904","0"
"155976","0"
"155988","0"
"156100","1"
"156143","0"
"156393","0"
"156467","0"
"156759","0"
"157285","0"
"157342","0"
"157422","1"
"157458","0"
"157504","1"
"157559","1"
"157579","1"
"157889","1"
"158152","0"
"158197","1"
"158242","0"
"158253","0"
"158510","0"
"158513","1"
"158709","0"
"158779","0"
"158790","0"
"158915","0"
"159141","1"
"159205","0"
"159215","0"
"159303","0"
"159555","1"
